Date,UK,Germany,France,Japan,DJI,SP500,Italy,Spain,Sweden,Switzerland,Belgium,Greece,China,Korea,Australia,Mexico,Brazil
733970,4361.799805,4957.189941,3199.679932,9344.160156,8711.820312,940.73999,19232.9,9997.599609,823.333,5538.600098,2084.550049,2213.49,3183.74,1432.219971,3987.800049,25735.560547,51918
733971,4388.799805,4978.399902,3218.459961,9395.320312,8743.94043,940.380005,19282.6,10041.900391,842.154,5594.100098,2083.110107,2230.44,3189.74,1440.099976,3992.899902,25741.960938,52072
733975,4481.200195,5093.970215,3302.889893,9652.019531,8915.94043,954.580017,19830.3,10122.200195,852.263,5636.200195,2111.159912,2271.07,3213.21,1488.98999,4048.300049,26004.019531,53234
733976,4493.700195,5121.560059,3305.070068,9723.160156,8881.259766,954.070007,19925.7,10153.400391,852.901,5637,2125.659912,2270.94,3296.61,1494.040039,4068.899902,26288.210938,53073
733977,4559.799805,5247.279785,3373.719971,9792.94043,9069.290039,976.289978,20242.3,10369.799805,871.894,5765.5,2140.850098,2295.26,3328.49,1496.48999,4072.600098,26805.419922,54249
733978,4576.600098,5229.359863,3366.449951,9944.549805,9093.240234,979.26001,20161.2,10438.599609,870.981,5760.899902,2135.429932,2331.32,3372.6,1502.589966,4097.299805,26646.369141,54457
733981,4586.100098,5251.549805,3372.360107,10088.660156,9108.509766,982.179993,20346.1,10591.700195,854.62,5774.899902,2136.919922,2344.04,3435.21,1524.050049,4147.799805,26815.300781,54549
733982,4528.799805,5174.740234,3330.969971,10087.259766,9096.719727,979.619995,20012.3,10664,852.505,5762.799805,2108.780029,2286.15,3438.37,1526.030029,4174,26850.75,54472
733983,4547.5,5270.319824,3365.620117,10113.240234,9070.719727,975.150024,20282,10661.599609,858.054,5787.200195,2120.370117,2276.18,3266.43,1524.319946,4148.899902,26516.5,53735
733984,4631.600098,5360.660156,3435.48999,10165.209961,9154.459961,986.75,20818.6,10874.400391,879.198,5932.600098,2155.090088,2353.09,3321.56,1534.73999,4195.899902,26810.269531,54478
733985,4608.399902,5332.140137,3426.27002,10356.830078,9171.610352,987.47998,20575.5,10855.099609,882.047,5950.700195,2169.139893,2362.35,3412.06,1557.290039,4249.5,27043.5,54766
733988,4682.5,5426.850098,3477.800049,10352.469727,9286.55957,1002.630005,20914.4,10901,895.138,5967.399902,2177.77002,2423.96,3462.59,1564.97998,4270.5,27692.480469,55998
733989,4671.399902,5417.02002,3476.370117,10375.009766,9320.19043,1005.650024,20966.9,10876.799805,879.447,5939.799805,2185.070068,2434.02,3471.44,1566.369995,4313.899902,27869.919922,56038
733990,4647.100098,5353.009766,3458.530029,10252.530273,9280.969727,1002.719971,20962.5,10704.400391,874.455,5911.899902,2173.27002,2390.24,3428.5,1559.469971,4272.200195,28082.630859,56384
733991,4690.5,5369.97998,3477.830078,10388.089844,9256.259766,997.080017,21128.7,10776,873.885,5968.100098,2226.5,2401.07,3356.33,1565.040039,4331,27802.410156,55755
733992,4731.600098,5458.959961,3521.139893,10412.089844,9370.070312,1010.47998,21402.2,10947.599609,892.19,6026.399902,2252.669922,2380.58,3260.69,1576,4303.100098,28179.550781,56330
733995,4722.200195,5418.120117,3504.540039,10524.259766,9337.950195,1007.099976,21576.6,10923,883.136,6007.5,2294.439941,2339.66,3249.76,1576.109985,4309.200195,28305.320312,56830
733996,4671.299805,5285.810059,3456.179932,10585.459961,9241.450195,994.349976,21268.5,10831.900391,864.027,5950,2262.399902,2276.47,3264.73,1579.209961,4334.399902,27800.800781,55761
733997,4716.799805,5350.089844,3507.23999,10435,9361.610352,1005.809998,21546.4,10933.799805,876.712,5962.5,2273.340088,2295.65,3112.72,1565.349976,4345.899902,28096.019531,56588
733998,4755.5,5401.109863,3524.389893,10517.19043,9398.19043,1012.72998,21827.2,11046.799805,888.872,5986.700195,2279.590088,2322.77,3140.56,1564.640015,4436.700195,28155.490234,57048
733999,4714,5309.109863,3495.27002,10597.330078,9321.400391,1004.090027,21552.4,10901.900391,876.743,5985.299805,2274.23999,2341.42,3046.97,1591.410034,4465.100098,27855.429688,56638
734002,4645,5201.609863,3419.689941,10268.610352,9135.339844,979.72998,20962.4,10598.5,858.147,5883.700195,2229.850098,2309.63,2870.63,1547.060059,4398.100098,27299.580078,55218
734003,4685.799805,5250.740234,3450.689941,10284.959961,9217.94043,989.669983,21247.8,10708.299805,873.103,5953.799805,2260.639893,2333.29,2910.88,1550.23999,4385.899902,27544.320312,55749
734004,4689.700195,5231.97998,3450.340088,10204,9279.160156,996.460022,21132.2,10695.5,869.235,5980.799805,2263.26001,2350.31,2785.58,1545.959961,4387.5,27598.369141,56156
734005,4756.600098,5311.060059,3505.320068,10383.410156,9350.049805,1007.369995,21394.4,10892.5,886.455,6032,2309.209961,2399.4,2911.58,1576.390015,4391.399902,27944.240234,56831
734006,4850.899902,5462.740234,3615.810059,10238.200195,9505.959961,1026.130005,21896.5,11161,913.843,6139.799805,2354.649902,2479.85,2960.77,1580.97998,4305.700195,28308.960938,57729
734009,4896.200195,5519.75,3652.169922,10581.049805,9509.280273,1025.569946,22354.9,11303.799805,921.634,6194.399902,2395.26001,2483.26,2993.43,1612.219971,4434.200195,28004.269531,57775
734010,4916.799805,5557.089844,3680.610107,10497.360352,9539.290039,1028,22473.8,11427.799805,916.063,6200.899902,2414.800049,2505.74,2915.8,1601.380005,4417.5,28005.460938,57421
734011,4890.600098,5521.970215,3668.340088,10639.709961,9543.519531,1028.119995,22554.7,11376.400391,902.793,6177,2400.149902,2545.67,2967.59,1614.119995,4464.399902,28212.849609,57766
734012,4869.399902,5470.330078,3648.530029,10473.969727,9580.629883,1030.97998,22474.8,11356.900391,901.952,6169.200195,2375.850098,2544.45,2946.4,1599.329956,4458.100098,28437.259766,57704
734013,4908.899902,5517.350098,3693.139893,10534.139648,9544.200195,1028.930054,22672.5,11442.700195,919.914,6211.600098,2393.659912,2540.4,2860.69,1607.939941,4495.899902,28599.919922,57701
734016,4908.899902,5458.040039,3653.540039,10492.530273,9496.280273,1020.619995,22420.4,11365.099609,904.844,6217.100098,2364.949951,2466.41,2667.75,1591.849976,4484.100098,28129.949219,56489
734017,4819.700195,5327.290039,3583.439941,10530.05957,9310.599609,998.039978,21966.2,11173,888.503,6128.200195,2332.159912,2509.52,2683.72,1623.060059,4511.299805,27749.160156,55815
