Date,UK,Germany,France,Japan,DJI,SP500,Italy,Spain,Sweden,Switzerland,Belgium,Greece,China,Korea,Australia,Mexico,Brazil
733514,6046.200195,6702.839844,4855.100098,13146.129883,12619.269531,1364.709961,33256,13637.599609,978.03,7250.700195,3863.27002,3943.87,3291.6,1758.560059,5534.600098,31910.210938,64152
733515,5980.399902,6681.810059,4862.140137,13398.299805,12620.490234,1365.560059,33162,13568.700195,963.79,7173.600098,3860.060059,3965.75,3222.74,1768.670044,5587.299805,31785.990234,64552
733516,6056.600098,6843.080078,4961.689941,13476.450195,12849.360352,1390.329956,33881,13924.900391,981.44,7418,3933.379883,4080.65,3094.67,1771.900024,5504.100098,31795.679688,64923
733519,6053,6786.549805,4910.350098,13696.549805,12825.019531,1388.170044,33663,13728.900391,969.19,7394.899902,3890.090088,4025.73,3116.98,1800.47998,5664.200195,32095.039062,64923
733520,6034.700195,6728.299805,4872.640137,13547.820312,12720.230469,1375.939941,33491,13593.400391,962.35,7328.899902,3859.139893,4055.59,3147.79,1787.48999,5628.399902,32039.720703,65413
733521,6083.600098,6795.029785,4944.649902,13579.160156,12763.219727,1379.930054,33427,13663,976.52,7324.5,3879.149902,4055.08,3278.33,1800.790039,5711.399902,31847.980469,64948
733522,6050.700195,6821.319824,4929.549805,13540.870117,12848.950195,1388.819946,33589,13669.200195,966.99,7460.5,3867.219971,4061.24,3583.03,1799.339966,5658.700195,31746.230469,64576
733528,6087.299805,6948.819824,4996.540039,13849.990234,12820.129883,1385.589966,33954,13798.299805,986.06,7529,3925.429932,4214.16,3693.11,1825.469971,5657,30281.410156,67868
733535,6261,7076.25,5075.310059,14102.480469,12814.349609,1392.569946,34547,14026.799805,1020.05,7639.200195,3906.610107,4261.29,3579.15,1854.01001,5757.799805,30762.160156,69018
733536,6270.799805,7071.899902,5055.580078,13943.259766,12866.780273,1397.680054,34082,14074,1019.67,7586.100098,3873.159912,4266.84,3656.84,1848,5800.899902,30751.970703,69722
733537,6204.700195,7003.169922,4960.560059,13655.339844,12745.879883,1388.280029,33722,13945.099609,1003.51,7484,3826.909912,4205.9,3613.49,1823.699951,5844.399902,30674.359375,69646
733541,6211.899902,7060.189941,4998.669922,13953.730469,12832.179688,1403.040039,33805,14016.400391,1011.86,7578.299805,3827.399902,4265.62,3560.24,1842.800049,5883.200195,30887.400391,70503
733542,6216,7083.240234,5055.240234,14118.549805,12898.379883,1408.660034,34270,14187.200195,1012.86,7594.600098,3831.659912,4276.56,3657.43,1843.75,5940.299805,31336.570312,70027
733543,6251.799805,7081.049805,5057.509766,14251.740234,12992.660156,1423.569946,34233,14186.400391,1018.13,7683.399902,3798.98999,4252.51,3637.32,1885.709961,5964.899902,31542.970703,71492
